ASV	ERR6650269	ERR6650274	ERR6650276	ERR6650277	ERR6650278	ERR6650280	ERR6650284	ERR6650285	ERR6650286	ERR6650287	ERR6650290	ERR6650293	ERR6650294	ERR6650295	ERR6650297	ERR6650301	ERR6650302	ERR6650303	ERR6650309	ERR6650310	ERR6650313	ERR6650315	ERR6650316	ERR6650319	ERR6650322	ERR6650325	ERR6650326	ERR6650327	ERR6650328	ERR6650331	ERR6650333	ERR6650337	ERR6650342	ERR6650343	ERR6650345	ERR6650347	ERR6650350	ERR6650356	ERR6650359	ERR6650362	ERR6650364	ERR6650371	ERR6650372	ERR6650375	ERR6650377	ERR6650379	ERR6650382	ERR6650389	ERR6650390	ERR6650396	ERR6650399	ERR6650401	ERR6650409	ERR6650411	ERR6650413	ERR6650416	ERR6650417	ERR6650421	ERR6650423	ERR6650424	ERR6650425	ERR6650426	ERR6650432	ERR6650433	ERR6650435	ERR6650439	ERR6650440	ERR6650443	ERR6650448	ERR6650451	ERR6650453	ERR6650460	ERR6650461	ERR6650462	ERR6650464	ERR6650465	ERR6650467	ERR6650468	ERR6650472	ERR6650479	ERR6650480	ERR6650481	ERR6650482	ERR6650483	ERR6650485	ERR6650488	ERR6650489	ERR6650491	ERR6650493	ERR6650496	ERR6650503	ERR6650504	ERR6650506	ERR6650512	ERR6650524	ERR6650525	ERR6650531	ERR6650544	ERR6650546	ERR6650548	ERR6650551	ERR6650552	ERR6650554	ERR6650556	ERR6650557	ERR6650558	ERR6650564	ERR6650565	ERR6650567	ERR6650569	ERR6650570	ERR6650571	ERR6650575	ERR6650579	ERR6650580	ERR6650583	ERR6650585	ERR6650586	ERR6650589	ERR6650271	ERR6650273	ERR6650275	ERR6650279	ERR6650288	ERR6650291	ERR6650292	ERR6650300	ERR6650306	ERR6650307	ERR6650308	ERR6650317	ERR6650320	ERR6650324	ERR6650330	ERR6650335	ERR6650338	ERR6650339	ERR6650341	ERR6650351	ERR6650352	ERR6650360	ERR6650361	ERR6650365	ERR6650366	ERR6650369	ERR6650370	ERR6650373	ERR6650374	ERR6650376	ERR6650378	ERR6650385	ERR6650387	ERR6650388	ERR6650395	ERR6650404	ERR6650405	ERR6650407	ERR6650412	ERR6650414	ERR6650415	ERR6650419	ERR6650420	ERR6650422	ERR6650427	ERR6650428	ERR6650431	ERR6650437	ERR6650442	ERR6650449	ERR6650450	ERR6650452	ERR6650454	ERR6650459	ERR6650469	ERR6650471	ERR6650473	ERR6650484	ERR6650486	ERR6650495	ERR6650498	ERR6650499	ERR6650500	ERR6650501	ERR6650508	ERR6650513	ERR6650514	ERR6650515	ERR6650516	ERR6650518	ERR6650520	ERR6650521	ERR6650526	ERR6650529	ERR6650532	ERR6650535	ERR6650537	ERR6650538	ERR6650539	ERR6650542	ERR6650543	ERR6650545	ERR6650549	ERR6650550	ERR6650553	ERR6650555	ERR6650560	ERR6650561	ERR6650563	ERR6650568	ERR6650573	ERR6650582	ERR6650587	ERR6650588	ERR6650590	ERR6650266	ERR6650267	ERR6650268	ERR6650270	ERR6650272	ERR6650281	ERR6650282	ERR6650283	ERR6650289	ERR6650296	ERR6650298	ERR6650299	ERR6650304	ERR6650305	ERR6650311	ERR6650312	ERR6650314	ERR6650318	ERR6650321	ERR6650323	ERR6650329	ERR6650332	ERR6650334	ERR6650336	ERR6650340	ERR6650344	ERR6650346	ERR6650348	ERR6650349	ERR6650353	ERR6650354	ERR6650355	ERR6650357	ERR6650358	ERR6650363	ERR6650367	ERR6650368	ERR6650380	ERR6650381	ERR6650383	ERR6650384	ERR6650386	ERR6650391	ERR6650392	ERR6650393	ERR6650394	ERR6650397	ERR6650398	ERR6650400	ERR6650402	ERR6650403	ERR6650406	ERR6650408	ERR6650410	ERR6650418	ERR6650429	ERR6650430	ERR6650434	ERR6650436	ERR6650438	ERR6650441	ERR6650444	ERR6650445	ERR6650446	ERR6650447	ERR6650455	ERR6650456	ERR6650457	ERR6650458	ERR6650463	ERR6650466	ERR6650470	ERR6650474	ERR6650475	ERR6650476	ERR6650477	ERR6650478	ERR6650487	ERR6650490	ERR6650492	ERR6650494	ERR6650497	ERR6650502	ERR6650505	ERR6650507	ERR6650509	ERR6650510	ERR6650511	ERR6650517	ERR6650519	ERR6650522	ERR6650523	ERR6650527	ERR6650528	ERR6650530	ERR6650533	ERR6650534	ERR6650536	ERR6650540	ERR6650541	ERR6650547	ERR6650559	ERR6650562	ERR6650566	ERR6650572	ERR6650574	ERR6650576	ERR6650577	ERR6650578	ERR6650581	ERR6650584
ASV0011	27	93	0	3	61	9	73	4	0	0	56	104	0	60	146	83	40	0	14	132	12	22	39	40	3	32	10	62	473	194	5	20	192	235	42	236	74	0	3	14	4	10	14	38	193	9	0	5	16	272	21	4	3	14	48	9	12	109	16	0	447	4258	29775	0	23	10	24	6	18	3	12	17	193	11	66	98	669	6	2	49	10	18	1	23	52	7	35	10	6	23	10	124	32	166	41	27	33	34	943	98	23	1222	2450	1283	19	127	3	36	31	35	2878	1329	8	644	109	289	398	2	37	139	80	20	15	319	198	351	88	138	2	17	8	10	16	1001	902	158	171	18	269	5	0	0	13	220	56	5	95	6	0	450	0	0	0	134	40	17	191	377	3535	0	0	49	8	37	547	93	19	12	3	0	0	10	4	24	12	202	0	0	161	33	53	175	0	176	12	0	61	104	179	318	71	62	16	21	0	63	35	5	23	7	92	440	1159	85	0	17	147	137	17	15030	86	38	207	52	0	0	31	19	111	73	2	26	314	92	352	23	27	57	8	221	61	4	30	74	13	792	42	243	215	220	137	18	443	9	11	0	7	6	5	12	79	211	35	0	0	0	50	1	4	429	37	0	0	55	61	63	274	2368	40	946	2285	46	3	3	7139	45	0	10	8	13	104	473	37	73	19	0	1	18	32	66	7	8	0	21	10	0	161	0	44	13	16	10	129	422	98	22	22	164	23	7	241	31	12	13	7	2	36	19	17	12	10	84	433	10085	13
ASV0012	602	22	0	12	0	2	19	0	21	0	0	10	2	23	8	37	32	2535	49	33	103	427	640	24	81	107	3	2	2	19	19	9	1198	1076	6172	572	4897	156	1428	31	697	654	101	627	123	173	25	6	706	54	215	1707	2373	40	2195	476	12	20	175	2723	55	44	2	86	5	5	359	98	48	7	6	0	0	0	5	0	0	99	259	146	24	57	1320	115	73	16	0	38	0	0	0	36	10	13	2	4	97	225	57	87	147	288	29	483	1116	32	2948	139	9	134	207	46	13	13	947	0	82	1040	623	3	336	7	6	0	3	4	29	6	2746	214	499	342	442	2	10	12	994	2761	1446	217	478	73	22	76	42	0	162	2839	1258	60	15	15	278	14	220	112	25	11	30	277	62	19	1573	0	19	0	3	561	7	181	27	109	0	13	42	30	40	324	0	4	12	3	0	11	233	0	4	111	51	0	7	3	5	23	129	322	47	939	81	1769	36	201	15	155	3291	166	15	83	3788	2	11	26	36	124	2	7	0	11	30	1	0	1	2	0	2	2	40	25	1913	73	143	22	82	76	220	7	6	20	299	175	325	19	242	323	2170	182	16	2181	2400	327	141	102	211	8	1267	48	45	44	503	206	45	593	170	503	265	500	8	9	18	18	80	0	228	483	24	544	13	337	38	9	0	0	0	0	0	1417	937	269	153	10	1169	39	523	1	1	5	2	203	6	135	12	15	34	49	42	72	0	4	2	83	0	204	43	348	176	3474	101	87	3367	312	393	51	75	4	668
ASV0013	0	0	4	0	0	0	0	8	0	3	2	0	5	6	25	517	400	60	34	690	44	7069	0	31	71	605	2	0	0	5	0	5	20	0	0	0	0	0	0	0	0	0	0	28	29	5	4	0	0	3	0	0	0	0	0	6	0	47	22	0	94	53	5	0	18956	19576	0	803	607	54	129	3	0	0	0	0	0	0	9	0	138	775	2759	129	638	68	127	80	3	4	0	0	0	7	7	0	309	0	1	45	6	34	0	6	10	4938	0	1	10458	0	14	6	165	0	0	0	0	0	0	0	0	0	0	0	8	13	11	938	33	499	912	2499	7112	0	7	0	5	0	0	0	0	0	25	89	0	12	164	6	0	38	4	0	0	0	0	0	8	4	0	3	955	3	0	0	120	15	1759	28	95	2	823	8	0	0	0	8	146	3337	3	72	0	7	0	0	5	0	0	0	0	0	7	8	25	60	3	6	0	0	0	0	8	13	7	21	0	7	0	2	0	0	11	0	3	11	0	0	0	0	0	7	0	8	0	4	0	4	819	9	60	433	195	41	150	27	0	0	11	6	0	0	0	0	8	0	0	0	0	0	0	8	44	49	0	0	0	3	0	4	0	0	0	0	48	9	0	10	0	0	53	26	61	607	49	65	10	372	104	100	97	49	0	0	2	0	4	0	0	8	0	0	0	152	2818	0	0	4	0	0	0	0	0	0	0	11	5	13	34	10	0	0	10	463	0	140	30	0	8	15	0	11	0	168	0	0	0
ASV0014	92	10	0	1	0	0	3	0	0	0	0	0	3	22	0	12	36	245	21	61	52	1063	5	153	45	520	18	8	0	31	3700	0	1	0	0	3	0	24	0	2	50	33	8	12	108	3656	4	15	21	1049	0	31	630	10	1024	36	1	7	23	92	73	52	3	2	23	23	0	0	0	0	0	0	1	0	0	0	0	0	5	3	0	0	0	0	0	0	3	0	0	0	25	20	6	68	17	0	16	356	2197	424	1207	117	17	36	9	60	7553	118	40	5	33	5	17	9	429	7	31	16558	995	0	15	0	0	5	0	0	1	27	53	16	485	1477	983	3	0	24	3	1	0	31	6	2	5	114	0	0	184	62	17	494	17	5	152	0	0	0	70	43	7	0	20	17	429	3641	11	2252	10	652	0	0	0	0	0	0	7	2	0	0	0	0	1	0	0	37	0	0	0	22	0	0	10	9	3	93	328	537	537	383	419	449	282	98	17	39	1075	17	187	37	4567	4	3	11	3	39	0	0	4	0	2	0	0	0	0	0	0	0	26	0	76	17	94	27	249	361	222	20	12	1201	2	2	0	0	0	6	3	24	0	2	29	276	29	108	0	0	359	7	22	788	22	10	8	3	29	0	0	0	10	5	16	32	15	0	848	2274	7	10	0	0	0	0	0	0	2	0	0	14	12	3	0	2	256	0	0	0	0	0	0	7	29	8	6	18	1	3	0	17	1	6	0	11	30	25	40	78	10786	8207	138	5	170	133	3116	42	6	3	420
ASV0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536	499	25	0	851	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	82	0	0	0	110	95	4	0	0	0	0	0	0	203	9	0	0	15	0	0	0	0	0	5175	4260	107	236	0	0	0	0	0	0	0	0	0	75	1013	62	213	1011	408	373	353	0	0	0	0	0	0	60	21806	0	0	529	309	0	0	0	0	350	335	0	0	243	4987	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1106	0	406	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	519	0	5	0	0	0	0	0	0	0	0	0	0	0	0	131	16	892	13	0	0	0	0	77	37	0	0	0	0	7	0	0	0	27	0	0	0	0	645	19378	0	0	0	0	0	26	0	47	44	0	0	0	843	0	0	9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	448	0	40	257	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	13	0	0	968	13	7702	234	10700	0	13	0	11	0	0	0	0	0	0	0	0	0	0	31	206	180	101	135	0	21	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	321	855	32	140	0	0	40	0	0	0	0	0	284	0	0	0	26	0	0	6
ASV0016	21	62	115	0	7	110	38	0	0	0	16	109	12	45	79	99	79	2	9	70	14	16	18	8	5	51	11	38	2067	109	10	13	208	180	32	306	63	7	0	54	7	0	14	19	111	6	0	9	25	183	67	0	23	0	22	0	8	67	30	0	102	464	1202	0	10	9	0	0	0	0	0	8	140	3	19	67	370	10	0	20	0	26	0	8	67	64	70	9	0	12	23	169	21	83	0	13	24	20	782	72	31	4012	8475	3612	22	28	0	10	3	45	3945	1708	0	460	60	149	1052	5	67	78	38	31	4	124	141	312	92	100	0	72	44	0	0	543	995	98	145	19	347	20	8	8	0	94	357	9	35	0	0	295	3	24	2	130	22	0	156	272	2311	0	9	31	2	13	140	15	0	5	9	0	4	0	8	28	23	759	3	0	93	25	149	112	0	76	0	0	6	84	52	243	20	69	17	0	0	10	13	2	44	8	54	735	3056	161	15	22	87	47	16	18982	64	58	169	36	0	0	23	8	38	20	0	0	287	76	223	18	6	27	5	98	0	6	7	0	0	1436	98	96	223	199	121	14	553	33	4	33	54	4	0	15	22	91	22	69	3	0	45	5	23	331	17	0	18	139	28	42	264	1869	18	51	240	99	0	0	3624	39	0	0	0	0	32	205	15	28	4	0	0	33	25	67	0	6	0	0	0	0	83	0	18	7	12	17	75	202	75	17	12	234	15	0	75	19	16	8	0	3	26	17	23	0	3	13	548	13284	2
ASV0017	0	15	169	0	0	167	0	0	0	0	0	30	0	79	0	117	134	6	27	78	10	0	0	13	2	0	52	2	2769	197	0	1	279	185	16	144	20	9	0	135	17	0	0	14	7	0	2	1	17	24	18	0	0	188	2	13	24	26	10	0	215	719	644	104	3	5	0	6	10	4	67	0	46	0	4	454	13	0	0	3	0	12	0	0	57	63	10	6	0	0	2	30	2	14	0	0	57	44	0	0	21	3164	5770	2202	0	0	0	2	3	0	760	330	0	71	0	13	642	0	0	34	0	9	10	20	18	23	24	210	0	61	0	0	0	186	360	219	158	14	141	17	13	3	0	35	0	0	20	0	0	3	0	69	0	68	74	0	104	189	957	0	0	0	2	39	280	64	9842	13	4	0	17	64	0	0	15	18	0	0	20	16	19	149	31	5	0	0	0	107	120	26	0	0	4	130	2	22	49	0	37	0	0	374	1419	78	0	10	16	0	2	1284	29	117	13	23	0	0	25	0	41	11	0	0	38	10	20	52	0	2	3	94	6	3	7	0	20	327	297	0	167	88	134	0	396	82	11	22	163	6	4	0	14	22	0	192	0	0	707	8	17	49	8	27	0	295	15	303	3571	1306	19	380	924	19491	12	0	704	24	25	0	0	107	0	0	0	0	0	0	0	6	6	6	0	11	0	0	0	0	87	0	6	0	6	4	86	19	0	0	18	0	772	3	85	2	19	0	0	1	7	0	0	2	0	10	59	1793	0
ASV0018	870	0	0	0	0	0	75	0	0	13	0	10	0	63	0	60	11	0	49	0	88	11	765	66	17	24	2	0	0	0	0	48	11	9	0	7	0	156	1502	61	657	103	366	1804	0	9	31	8	788	103	152	1630	2664	34	3471	57	17	8	48	3209	61	69	5	104	0	0	148	62	47	19	11	7	0	3	13	0	0	1470	2442	164	33	74	1393	87	76	14	0	37	0	0	0	26	0	0	0	0	29	138	0	0	83	296	18	383	676	41	969	43	12	156	187	21	19	0	996	17	73	64	0	15	415	4	0	0	0	14	24	13	41	78	50	9	9	0	0	0	0	0	0	204	459	65	6	16	23	0	79	69	1272	0	22	27	282	25	64	23	29	11	28	295	5	5	516	2638	84	3368	0	29	4	136	7	101	0	73	209	40	44	292	0	0	1	0	0	3	0	2	0	89	74	11	0	8	0	0	18	331	6	19	51	20	0	304	24	116	903	168	11	24	4739	6	6	46	14	0	0	2	0	14	52	0	0	0	0	0	0	5	26	25	18	23	69	34	32	37	0	7	0	0	0	0	0	16	8	322	2179	236	21	2385	2372	27	89	0	161	13	1131	26	28	45	619	170	86	158	110	371	79	236	4	0	0	45	38	0	0	0	0	351	9	304	33	0	7	0	0	0	0	26	8	247	557	12	0	22	521	3	0	12	0	0	0	0	0	0	36	27	0	25	13	0	0	15	0	147	87	5	0	5121	38	82	3930	43	202	20	24	0	0
ASV0019	0	0	0	3259	187	23	0	29	3395	3625	0	0	0	0	0	0	0	131	0	3	0	0	0	0	0	0	0	0	0	0	0	0	117	83	4120	95	3841	0	0	0	0	664	20	9	37	3803	0	0	0	0	4	0	348	0	431	20	0	0	0	3	90	142	70	0	601	360	41	0	0	0	0	0	0	0	0	0	0	0	0	0	36	43	13	28	14	72	11	24	0	0	0	0	0	0	0	0	0	4807	25	152	361	0	0	0	0	12	0	0	0	5	0	0	6	0	0	0	34	0	1579	0	0	133	81	0	0	0	0	0	685	0	0	0	0	0	0	0	58	2825	104	0	0	0	7	0	0	0	4	623	0	66	0	0	0	0	0	3	25	0	19	0	0	0	0	0	378	4	3	4743	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	8	0	0	0	0	0	9	0	29	0	5945	63	13	1028	40	1068	75	15	0	0	3	21	0	0	0	0	7	0	0	32	0	0	0	0	0	1122	3175	124	0	0	0	0	0	0	793	15	0	0	0	0	0	0	0	0	47	34	45	0	31	0	0	0	0	0	0	404	13	292	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8	0	197	39	0	0	0	8	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	37	0	0	2	0	0	0	0	0	9	0	0	0	0	37	0	0	24	19	27	1656	23	4122	0	0	0	0	43	0	11	0	0	0
ASV0020	474	31	0	0	66	16	249	0	0	275	0	0	0	180	15	79	34	5	882	38	447	11	824	34	753	27	452	735	6	911	18	151	14	58	0	23	0	855	30	1647	415	0	36	100	31	0	204	118	63	0	28	0	0	1266	0	223	16	8	41	8	373	67	5	1420	39	40	0	56	58	0	41	25	0	4	79	0	0	15	12	37	120	0	0	21	0	0	10	0	1535	26	101	40	29	101	7	6	351	161	28	15	0	1685	19	3372	273	167	0	29	42	28	77	34	0	24	0	0	4653	13	8	127	388	52	84	7	58	0	0	35	0	101	91	18	0	34	65	196	49	0	14	1082	361	942	74	114	202	5	49	0	6	189	559	34	0	9	21	20	66	55	297	79	182	428	0	18	103	9	11	19	0	42	56	83	0	36	10	17	921	0	767	102	13	18	0	114	0	0	10	0	31	20	829	356	12	26	0	135	76	0	132	0	52	94	44	43	5	121	51	0	19	23	10	18	8	0	0	0	0	114	524	153	0	104	13	17	16	1	749	439	0	79	38	581	19	62	0	25	498	36	18	1	21	623	23	3012	70	761	1902	66	50	10	119	14	26	125	4	263	12	0	65	52	2	46	80	89	38	165	29	221	24	124	66	0	0	0	3	83	10	34	12	50	13	0	0	0	0	6	0	46	13	8	0	15	0	48	4	0	0	7	378	19	34	72	0	466	215	185	646	90	145	38	51	23	0	41	0	254	559	62	4	294	8	175	70	53	5
ASV0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2541	0	0	0	0	10930	0	0	0	1219	2	0	0	5	0	0	0	0	534	0	0	0	0	1	0	0	0	0	0	0	0	1159	0	0	481	0	0	542	0	0	0	0	0	0	0	0	363	1737	6554	0	0	0	0	0	1825	0	0	0	0	0	0	0	1246	9	6	184	0	0	0	0	0	0	0	0	0	13	20	67	0	1	0	0	0	13	0	0	3	2	0	0	1217	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	187	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	695	2654	1317	10	43	0	0	0	1	0	44	0	0	0	0	0	0	0	68	0	0	4	0	0	0	0	0	1353	9	5	0	1980	0	27	0	0	0	3	0	0	0	0	0	0	4	0	0	0	2	0	0	955	0	0	17	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	3	5909	0	0	0	2	0	0	0	20	9	0	30	0	0	0	0	0	0	0	0	0	0	25	5895	0	0	0	0	0	0	0	0	0	10	0	0	1	0	56	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	136	0	0	0	3	0	0	0	0	0	0	0	0	33	0	10	0	0	0	0	12	0	6	4	0	0
ASV0022	386	186	0	0	42	182	157	0	0	44	0	15	0	260	26	65	62	0	131	44	392	0	794	25	573	56	24	921	12	91	0	168	24	37	0	45	0	238	392	540	165	0	34	41	21	0	42	27	81	8	42	0	0	0	0	68	196	49	33	0	113	19	0	55	0	0	8	237	215	22	237	0	10	0	79	0	0	14	13	66	332	298	0	332	216	178	142	252	1664	104	398	195	303	164	36	20	224	156	38	16	0	28	0	36	200	107	0	5	77	62	34	223	6	127	0	0	29	9	0	159	257	42	64	48	66	35	15	38	0	43	147	17	0	17	183	57	35	0	40	393	175	258	25	28	0	9	14	0	0	120	127	143	0	16	24	39	1165	607	140	144	35	102	0	0	125	9	0	0	47	26	229	126	0	630	26	80	1257	0	966	34	0	20	0	310	19	0	0	124	13	38	77	2894	80	0	0	196	48	0	100	0	51	53	36	37	0	38	1974	35	0	0	63	604	11	24	0	0	0	96	463	34	0	11	0	29	38	6	273	387	0	37	77	527	39	58	0	75	249	0	28	17	33	322	82	220	22	443	242	13	14	0	16	24	105	182	5	0	23	0	116	48	0	32	11	64	45	126	275	192	9	58	14	0	0	0	15	116	115	105	90	169	50	26	0	9	6	0	0	24	2	22	0	340	0	123	8	0	47	15	996	31	594	335	105	532	140	493	1780	322	4518	25	133	29	0	76	0	0	133	55	0	116	2	53	0	0	0
ASV0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4755	14613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2762	250	15949	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0024	538	0	4	0	22	150	173	8	0	0	0	10	0	178	24	55	52	0	67	34	160	107	634	39	116	152	39	789	10	108	598	142	35	24	0	24	0	86	203	165	124	0	32	52	14	488	15	0	0	0	0	0	0	1132	8	47	259	9	0	15	508	80	12	815	0	0	6	51	38	15	136	12	19	0	190	0	4	12	10	26	977	594	35	583	273	275	192	455	1634	48	16	15	13	28	29	0	105	113	121	124	0	27	0	39	89	222	0	0	114	32	0	1	28	25	0	0	22	0	0	67	274	25	102	31	69	0	34	33	0	40	281	93	47	21	122	31	36	0	16	175	70	51	6	25	0	0	12	0	23	421	34	73	4	16	38	0	42	595	0	11	28	41	6	7	191	15	0	0	20	12	151	63	0	667	28	77	1418	25	1213	43	0	22	0	0	0	0	0	356	12	34	70	2205	44	0	0	68	25	94	30	34	52	22	35	19	0	40	64	15	0	0	36	661	0	40	0	0	0	95	217	23	0	36	0	21	16	0	124	417	0	50	61	228	89	159	715	54	103	355	45	18	34	144	64	87	15	109	98	0	0	0	32	40	19	34	0	12	18	0	30	0	0	9	16	87	0	77	341	0	0	1290	611	0	0	0	11	58	38	25	13	113	24	38	5	12	0	4	0	45	3	19	4	468	0	45	0	0	47	0	27	0	0	0	170	519	69	397	1829	260	4005	0	22	10	13	24	398	0	77	16	0	119	0	64	12	0	0
ASV0025	81	99	0	70	49	0	0	4	148	8	845	62	617	28	78	92	72	83	318	59	320	53	45	29	218	90	429	0	5	358	496	11	67	67	62	32	113	213	68	102	125	52	39	90	534	398	700	441	212	341	236	67	447	39	510	415	10	20	631	234	787	181	153	39	257	197	1340	71	82	0	16	5	0	0	14	0	0	131	92	93	5	24	0	15	12	20	23	18	0	216	211	129	53	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	35	36	86	58	110	93	22	80	188	409	97	86	52	11	38	220	35	90	149	233	169	205	294	197	90	0	97	62	99	247	639	305	168	73	155	239	651	342	441	70	502	451	49	355	919	177	24	425	0	0	33	0	0	72	149	95	18	0	14	88	301	13	442	107	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	19	245	121	49	132	49	459	326	21	207	295	49	247	109	61	440	31	231	367	21	36	44	0	15	215	24	204	85	40	31	487	192	639	210	190	264	749	63	235	125	425	59	402	152	271	218	456	95	235	17	379	168	0	79	76	50	241	14	12	8	8	0	0	0	0	0	455	174	184	57	32	123	15	0	132	293	275	70	99	251	120	67	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0026	0	24	1147	9	35	1561	0	1455	0	0	0	21	0	24	5	77	22	0	13	54	10	5	1	0	2	6	57	0	2125	152	5	0	271	199	27	199	32	2	6	57	3	15	10	6	0	0	8	0	28	0	72	1	4	204	0	0	9	15	4	0	109	27	291	112	4	14	2	0	11	2	56	0	67	0	0	250	9	4	0	10	0	4	0	0	47	41	29	7	4	4	0	12	11	6	74	0	33	18	7	0	12	2201	1209	1325	13	11	0	5	0	7	813	567	5	95	0	58	393	0	0	32	0	17	20	6	9	9	20	168	2	64	30	0	1	129	358	167	184	21	183	6	3	4	0	30	0	5	25	0	0	0	8	374	0	4	115	13	68	199	708	0	0	2	0	0	118	31	0	8	0	0	33	53	0	13	18	19	5	0	12	6	162	110	53	5	0	0	0	50	92	22	5	36	0	10	5	19	44	0	64	6	0	277	376	78	4	0	18	11	2	957	10	39	51	25	0	0	0	0	15	16	0	12	22	12	18	0	24	2	1	58	7	16	0	34	4	316	232	0	237	103	118	0	337	63	10	15	44	12	0	0	15	11	0	251	0	0	207	0	48	9	0	0	0	178	28	238	2399	863	0	116	351	6735	0	3	20	13	13	0	0	62	0	0	3	3	0	0	0	10	0	0	0	3	0	0	2	0	91	0	0	0	7	0	66	27	34	19	20	504	504	5	128	7	0	0	0	0	25	0	2	2	0	0	32	1506	0
ASV0027	0	927	0	0	15	101	10	15	0	1	24	26	0	1	131	0	26	0	1	4	5	0	0	46	13	16	3	16	11	15	0	0	0	7	0	47	28	0	0	0	0	0	0	25	0	0	7	0	0	12	28	0	0	0	0	0	4	6	11	0	120	138	0	0	3	4	0	81	28	4	164	109	477	71	47	510	233	0	0	0	37	298	173	258	673	78	98	245	0	0	180	596	155	634	1	0	38	14	0	4	0	24	0	35	0	0	0	3	2	0	6	294	0	28	0	35	9	0	0	0	0	0	0	41	35	9	16	26	0	0	17	0	19	41	180	39	7	0	139	0	0	0	14	65	0	0	21	0	0	0	0	11	0	20	0	19	3	13	0	2	3	0	0	4	176	24	4	4	0	3	16	170	13	11	12	21	168	68	0	3	9	12	1	239	4167	0	0	0	33	56	41	0	0	0	0	0	66	0	0	0	7	18	7	10	0	7	4	25	0	0	0	4	68	0	1	0	0	0	0	4	0	0	51	29	54	0	0	9	0	3	54	8	13	45	0	182	39	0	0	8	8	0	96	0	0	0	0	0	0	0	136	0	3	259	4	11	7	0	0	49	24	0	1	18	0	0	0	1	0	32	61	16	0	0	255	28	51	90	53	27	50	442	453	225	79	0	0	12	0	13	0	284	631	0	0	0	5	5142	347	8348	787	413	28	14	0	5	2	19	0	0	0	12	4	0	0	0	0	0	0	0	0	0	5	0	0
