ASV	ERR6650591	ERR6650592	ERR6650593	ERR6650596	ERR6650599	ERR6650604	ERR6650605	ERR6650612	ERR6650616	ERR6650620	ERR6650621	ERR6650623	ERR6650624	ERR6650628	ERR6650629	ERR6650631	ERR6650633	ERR6650635	ERR6650645	ERR6650646	ERR6650648	ERR6650650	ERR6650651	ERR6650653	ERR6650654	ERR6650655	ERR6650657	ERR6650659	ERR6650664	ERR6650666	ERR6650668	ERR6650669	ERR6650670	ERR6650672	ERR6650675	ERR6650676	ERR6650678	ERR6650682	ERR6650683	ERR6650685	ERR6650688	ERR6650696	ERR6650700	ERR6650701	ERR6650702	ERR6650704	ERR6650705	ERR6650706	ERR6650710	ERR6650712	ERR6650713	ERR6650714	ERR6650718	ERR6650719	ERR6650721	ERR6650724	ERR6650730	ERR6650731	ERR6650733	ERR6650741	ERR6650742	ERR6650743	ERR6650744	ERR6650745	ERR6650748	ERR6650752	ERR6650754	ERR6650761	ERR6650765	ERR6650771	ERR6650775	ERR6650781	ERR6650782	ERR6650785	ERR6650790	ERR6650793	ERR6650797	ERR6650798	ERR6650800	ERR6650804	ERR6650808	ERR6650810	ERR6650812	ERR6650819	ERR6650820	ERR6650837	ERR6650839	ERR6650840	ERR6650842	ERR6650846	ERR6650847	ERR6650848	ERR6650852	ERR6650855	ERR6650856	ERR6650857	ERR6650864	ERR6650867	ERR6650868	ERR6650870	ERR6650871	ERR6650876	ERR6650878	ERR6650879	ERR6650882	ERR6650885	ERR6650889	ERR6650891	ERR6650897	ERR6650908	ERR6650911	ERR6650912	ERR6650913	ERR6650915	ERR6650595	ERR6650598	ERR6650603	ERR6650607	ERR6650611	ERR6650613	ERR6650615	ERR6650617	ERR6650625	ERR6650626	ERR6650627	ERR6650630	ERR6650632	ERR6650634	ERR6650640	ERR6650641	ERR6650643	ERR6650652	ERR6650656	ERR6650658	ERR6650660	ERR6650662	ERR6650663	ERR6650665	ERR6650667	ERR6650673	ERR6650674	ERR6650677	ERR6650681	ERR6650684	ERR6650686	ERR6650687	ERR6650689	ERR6650691	ERR6650692	ERR6650695	ERR6650697	ERR6650699	ERR6650703	ERR6650709	ERR6650720	ERR6650723	ERR6650725	ERR6650727	ERR6650728	ERR6650734	ERR6650736	ERR6650737	ERR6650739	ERR6650740	ERR6650747	ERR6650750	ERR6650751	ERR6650756	ERR6650759	ERR6650762	ERR6650770	ERR6650772	ERR6650778	ERR6650786	ERR6650787	ERR6650788	ERR6650791	ERR6650799	ERR6650805	ERR6650806	ERR6650809	ERR6650813	ERR6650815	ERR6650816	ERR6650823	ERR6650826	ERR6650833	ERR6650835	ERR6650836	ERR6650841	ERR6650844	ERR6650845	ERR6650854	ERR6650860	ERR6650865	ERR6650869	ERR6650874	ERR6650877	ERR6650880	ERR6650881	ERR6650887	ERR6650888	ERR6650890	ERR6650893	ERR6650895	ERR6650896	ERR6650898	ERR6650906	ERR6650907	ERR6650916	ERR6650917	ERR6650594	ERR6650597	ERR6650600	ERR6650601	ERR6650602	ERR6650606	ERR6650608	ERR6650609	ERR6650610	ERR6650614	ERR6650618	ERR6650619	ERR6650622	ERR6650636	ERR6650637	ERR6650638	ERR6650639	ERR6650642	ERR6650644	ERR6650647	ERR6650649	ERR6650661	ERR6650671	ERR6650679	ERR6650680	ERR6650690	ERR6650693	ERR6650694	ERR6650698	ERR6650707	ERR6650708	ERR6650711	ERR6650715	ERR6650716	ERR6650717	ERR6650722	ERR6650726	ERR6650729	ERR6650732	ERR6650735	ERR6650738	ERR6650746	ERR6650749	ERR6650753	ERR6650755	ERR6650757	ERR6650758	ERR6650760	ERR6650763	ERR6650764	ERR6650766	ERR6650767	ERR6650768	ERR6650769	ERR6650773	ERR6650774	ERR6650776	ERR6650777	ERR6650779	ERR6650780	ERR6650783	ERR6650784	ERR6650789	ERR6650792	ERR6650794	ERR6650795	ERR6650796	ERR6650801	ERR6650802	ERR6650803	ERR6650807	ERR6650811	ERR6650814	ERR6650817	ERR6650818	ERR6650821	ERR6650822	ERR6650824	ERR6650825	ERR6650827	ERR6650828	ERR6650829	ERR6650830	ERR6650831	ERR6650832	ERR6650834	ERR6650838	ERR6650843	ERR6650849	ERR6650850	ERR6650851	ERR6650853	ERR6650858	ERR6650859	ERR6650861	ERR6650862	ERR6650863	ERR6650866	ERR6650872	ERR6650873	ERR6650875	ERR6650883	ERR6650884	ERR6650886	ERR6650892	ERR6650894	ERR6650899	ERR6650900	ERR6650901	ERR6650902	ERR6650903	ERR6650904	ERR6650905	ERR6650909	ERR6650910	ERR6650914
ASV0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	7	0	2197	157	1025	755	849	3	25	1974	24	179	574	5	8148	5466	3052	382	6299	1337	1336	520	557	477	55	131	284	29	226	433	177	522	168	4040	109	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	12	0	0	0	0	3	63	0	0	0	0	0	0	0	0	0	0	0	149	34	3	2143	35	271	0	88	137	2470	30	171	527	815	573	460	1330	402	157	668	314	852	262	0	2	1248	36	8	4	250	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	44303	0	9	2	17	39	500	321	543	896	451	149	349	138	238	1080	1330	0	55	0	108	108	3	451	70	0	0	0	0	196	434	569	2616	2739	1477	859	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13937	0	0	0	0	24578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12473	0	0	0	0	11205	0	0	0	19057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5319	0	5168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0013	0	0	0	0	7880	0	0	0	0	855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3671	0	0	0	0	0	0	0	0	0	204	889	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2149	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	302	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	11	0	0	0	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	139	2762	0	0	0	0	0	2650	3016	1867	0	0	0	0	0	0	0	0	0	0	0	0	13649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	24	62	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128	192	441	0	0	0	3346	0	2443	3294	2783	0	5105	0	0	0	0	0
ASV0014	0	33	0	0	577	461	28	0	0	0	0	0	26	0	0	0	0	0	0	57	197	628	55	0	666	0	0	414	65	0	0	0	0	0	737	6207	1197	269	0	0	519	1776	0	29	0	0	414	1578	9	0	0	124	38	202	0	246	1052	962	5634	1567	97	713	8	0	0	0	0	370	0	2057	582	7299	255	667	0	0	0	0	0	12	0	0	0	64	0	1478	2163	1454	0	0	0	0	0	0	29	0	0	0	0	629	0	42	28	381	0	0	0	0	0	0	29	0	0	0	0	554	0	14	269	0	1	0	138	0	0	0	0	0	374	872	1887	1120	492	5	5	0	643	0	0	0	0	3389	0	0	287	0	0	148	332	98	239	0	0	1222	110	1003	996	2034	0	287	0	0	0	0	127	58	0	0	1174	0	31	9	657	0	1534	0	0	0	0	104	0	0	0	16	0	0	0	0	0	0	128	0	0	0	0	52	21	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	2993	2429	0	66	0	0	901	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	435	868	0	440	554	0	0	44	0	256	48	0	0	0	2430	0	0	0	0	0	0	0	174	44	40	133	0	0	373	54	106	3365	133	186	488	178	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	19	0	0	0	2555	0	0	0	0	0	0	0	0	0	0	0	1312	47	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0015	0	0	0	0	0	0	0	0	0	0	0	874	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1981	389	0	0	0	426	4763	0	0	13437	0	0	2467	3591	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	78	0	0	0	0	0	0	3234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	1267	12907	383	2558	1037	0	2582	4120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2747	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	586	0	0	0	1651	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	15986	0	5212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	142	452	0
ASV0016	0	85	441	0	12	0	0	183	5	180	12	0	0	120	68	9	27	267	0	0	0	45	0	0	0	0	12	117	0	229	47	8	17	0	0	0	63	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	227	116	118	0	39	0	177	0	160	26	44	0	0	0	11313	66	0	70	706	139	1438	569	73	465	335	226	32	0	17	9	23	284	456	230	127	0	208	29	0	0	29	1929	93	0	0	0	0	37	56	4	397	18	281	75	0	0	0	27	0	9	7	0	151	0	50	0	0	71	0	2836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	1291	9	498	34	78	243	97	72	37	79	0	958	344	12203	1045	605	1028	972	29	0	0	0	470	127	581	0	705	267	295	591	244	1303	1094	635	0	86	0	0	1	2288	0	0	715	1243	14	0	0	0	0	438	88	278	0	0	10	60	0	0	161	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	11	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	316	14	0	106	527	0	15	0	36	0	0	98	14	0	50	0	65	519	105	825	1368	8	0	0	0	956	260	247	1754	68	664	130	7138	505	346	77	0	0	0	63	300	160	101	31	393	170	420	198	138	130	1600	1069	923	13
ASV0017	0	0	0	0	0	0	0	1234	41	419	17	1566	0	0	0	2	0	0	332	0	0	0	0	151	0	0	244	0	0	0	0	0	0	7254	0	0	0	0	0	45	0	0	0	0	0	2	0	0	0	1325	0	0	0	0	200	0	0	0	0	0	0	0	0	216	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	3296	0	0	347	0	0	0	0	0	0	0	0	95	0	21	0	5788	5040	0	281	3441	0	55	383	0	0	0	0	0	0	0	0	0	0	0	225	0	520	6096	3754	80	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	361	0	156	1014	0	1933	3513	164	0	0	0	482	940	0	0	416	0	6153	920	1281	0	0	0	1	0	0	453	2811	0	224	0	0	174	0	27	0	269	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0018	0	0	0	0	0	0	13	2499	0	142	27	0	5	0	34	0	2	0	1294	27	0	24	0	14	0	0	17	155	781	0	0	0	0	0	1166	1185	302	4	0	0	92	0	5670	433	22	0	0	0	0	0	37	0	237	858	58	582	425	242	1792	1396	0	0	0	56	185	5	0	0	0	0	0	40	82	115	0	0	0	0	0	0	100	0	112	98	0	1087	577	212	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	0	10	8	0	0	47	5	13	332	1592	0	0	54	0	0	0	0	52	0	0	0	43	0	0	0	535	386	1602	0	0	66	837	5	0	0	0	114	7	73	13	0	13	610	12	136	0	174	111	1	73	0	0	4	4	0	0	0	0	0	0	82	0	0	3	0	0	0	0	0	0	0	0	0	165	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1132	0	102	7	0	0	148	4160	12	0	0	0	0	0	0	352	0	109	0	0	42	69	0	0	0	3	0	0	0	8	21589	1283	0	42	5	0	0	1315	18	1	0	0	0	0	0	0	0	65	0	0	157	136	11	0	15	0	0	0	3	0	0	0	0	0	0	0	0	232	71	17	97	0	0	0	0	8	0	0	0	0	37	240	0	556	0	0	3	0	0	4	0	28	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	18	8	0	0	39	9	44	0	0	0	65	2	315	27	491	291	1334	0	0	24	10	20	2	0	0	0	0	51	0	23	0	0	0	5	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	4	34	14	30	55	50460	44	13	27	0	0	0	14	54	3	978	930	0	0	0	13	0	0	1064	0	0	4	8	852	25	0	1	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	9	0	0	4	24	0	24	57	123	9	11	0	3	0	0	0	0	139	43	16	852	9	16	8	22	56	31	23	0	0	0	0	78	75	0	0	64	17	46	0	21	1	0	14	38	3
ASV0020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	202	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	43284	52	0	0	4	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	33	0	0	95	120	207	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ASV0021	0	0	64	0	0	0	0	0	0	0	0	95	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1486	3851	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	360	2	2123	20194	0	42	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	560	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	96	0	0	0	0	82	0	0	0	0	0	0	0	17	0	20	7724	205	3149	1295	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0022	0	0	0	0	0	103	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	80	0	79	0	0	42	0	0	0	0	0	0	429	0	1197	0	0	0	619	251	0	0	0	0	480	0	0	0	0	0	7	0	0	0	0	167	107	0	0	0	22	0	0	0	30	51	554	117	238	37	59	0	0	178	0	37	0	0	0	0	0	73	0	603	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	50	0	0	0	0	68	94	0	249	0	0	0	0	88	0	0	0	0	143	0	0	0	0	0	0	0	0	0	21	0	0	2104	36	0	1297	0	51	1328	32	0	410	7	22	0	15	0	1575	0	0	0	0	322	0	0	140	0	12	0	0	0	0	0	1555	0	0	381	0	55	61	44	64	78	133	0	477	6264	79	2150	213	0	0	0	0	0	0	8	0	9	0	0	0	0	0	0	0	0	393	0	0	0	285	0	0	0	0	0	0	567	0	0	34	0	0	0	0	0	0	0	45	0	0	188	0	0	246	170	0	22	928	0	0	0	0	6	0	0	60	310	114	147	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	10	109	31	127	3270	155	3	4367	0	0	0	0	31	40	0	237	0	0	0	7	169	4010	402	116	0	0	0	0	0	0	0	122	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	39305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0024	5	0	0	0	0	0	106	0	0	2	0	0	0	0	0	0	0	0	0	21	57	0	0	2	0	1	1	0	0	0	0	0	109	0	0	0	0	0	0	291	155	58	22	902	0	0	6	0	0	0	0	26	0	43	350	0	0	141	55	829	0	59	0	4	0	0	152	0	0	0	206	584	0	84	47	90	39	158	40	0	117	0	30	0	11	0	0	201	50	1	1037	19	134	0	26	0	0	62	13	10	0	0	11	6	21	137	33	951	510	6139	8	74	6	0	0	84	0	0	0	0	0	0	82	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	154	0	54	0	0	35	135	0	540	109	29	0	114	0	25	0	30	0	0	0	0	0	14	0	97	0	2	0	0	0	0	6	0	110	55	0	0	72	22	53	3546	187	0	303	4581	381	4616	3	0	3	11	41	0	0	97	97	8	0	0	0	154	69	0	64	81	9	15	76	15	15	0	449	179	0	0	0	0	0	0	0	93	0	0	0	0	0	46	0	0	0	0	0	0	0	6	0	0	21	35	51	98	0	3	1	0	46	1	245	67	0	0	0	40	0	61	0	0	324	0	0	0	134	26	0	319	0	5	0	54	1	13	1	4	0	0	46	15	9	10	215	0	15	157	10	0	66	209	16	82	729	177	275	3	0	2	17	0	0	66	13	47	42	49	135	4	0	0	6	0	0	0	0	0	8	184	3	0	104	0	0	32	454	0	240	24	19	125	41	0
ASV0025	0	0	0	0	0	0	0	1318	0	0	0	0	0	0	0	0	0	0	2842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1131	988	43	0	0	0	0	0	0	0	1152	9923	0	0	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4785	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2632	1532	0	0	0	0	0	0	1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0026	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18149	0	0	0	0	124	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	7842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	242	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	0	0	5	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV0027	0	10	0	0	0	174	0	10	0	249	0	25	0	812	6	50	5	181	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3066	7	0	0	0	0	98	0	0	0	0	0	0	0	33	0	0	0	0	0	0	244	3515	55	61	0	0	0	0	0	0	354	1304	103	1268	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	135	0	0	0	16	0	15	0	13	0	0	0	104	0	0	0	0	29	0	0	62	301	182	2447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	201	0	0	0	0	0	0	0	0	0	0	317	0	0	83	4611	304	0	76	0	0	0	0	0	76	0	366	0	0	0	0	0	0	0	40	0	0	363	0	0	0	0	0	0	65	0	79	1851	15	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	103	0	0	0	0	44	149	0	0	47	0	0	0	1478	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	206	0	0	0	0	44	73	0	58	0	0	65	25	28	0	0	0	0	0	0	0	44	15	328	86	1910	0	135	0	0	0	0	0	0	0	0	0	0	237	8	180	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	71	0	0	0	6	63	119	0
